num_arms,n_arm,d1,d2,d3,d4,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,lambda0,lambda1,lambda2,lambda3,lambda4,trend,alpha,ncc,unit_size,trend_case,trend_mean,trend_var,ci,study_arm,model,reject_h0,bias,MSE,failed,nsim
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.375,0.75,0,1.125,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,sepmodel,0.0238,-9.249181268370771e-4,0.008036181153943544,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.5,1,0,1.5,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,fixmodel,0.0049,-0.050018195470755304,0.009744940550295471,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.5,1,0,1.5,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.0121,-0.021118488159241628,0.008161368381597948,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.5,1,0,1.5,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.0061,-0.04247888032991987,0.009050728573429905,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.5,1,0,1.5,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,sepmodel,0.0222,-7.808266424932085e-4,0.007934546871371243,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.5,1,0,1.5,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,fixmodel,0.0059,-0.0491360851860359,0.009657130116007166,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.5,1,0,1.5,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.0143,-0.019912612096192148,0.008077700886657161,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.5,1,0,1.5,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.0089,-0.03832612153023083,0.008760016886176695,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.5,1,0,1.5,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,sepmodel,0.0236,2.5304393614666897e-4,0.007919851378635254,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.5,1,0,1.5,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,fixmodel,0.0059,-0.04903379460268419,0.009526878952354002,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.5,1,0,1.5,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.014,-0.02026684043555196,0.008017047627560349,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.5,1,0,1.5,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.0096,-0.034244167302584054,0.008425522882051397,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.5,1,0,1.5,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,sepmodel,0.0258,-2.0570882794103797e-4,0.00783943578185581,0,10000
